10e4	 If more than one move is required, the puzzle is considered unsolved (DNF.	 Article_10
10f	 Limits of acceptable misalignment for puzzles:	 Article_10
10f1	 NxNxN Cubes: at most 45 degrees.	 Article_10
10f2	 Megaminx: at most 36 degrees.	 Article_10
10f3	 Pyraminx and Skewb: at most 60 degrees.	 Article_10
10f4	 Square-1: at most 45 degrees (U/D or 90 degrees (/.	 Article_10
10h	 Puzzles not specified in this article are judged according to the solved state as defined by the generally accepted goal of the puzzle.	 Article_10
10h1	 The solved state of Clock is achieved when all eighteen inner clock faces point to 12 o'clock.	 Article_10
10h1a	 Inner clock faces that do not clearly point to a particular hour marker are considered to point to the nearest hour marker.	 Article_10
11a	 Incidents include:	 Article_11
11a1	 Incorrect execution of event procedures, by officials or competitors.	 Article_11
11a2	 Interference or facility interruptions (e.g. power failure, emergency alarm activation.	 Article_11
11a3	 Equipment malfunction.	 Article_11
11b	 If an incident occurs, the WCA Delegate determines an impartial and appropriate course of action.	 Article_11
11d	 If the WCA Regulations are not fully clear or if the incident is not covered by the WCA Regulations, then the WCA Delegate must make a decision based on fair sportsmanship (also see Regulation 11e3.	 Article_11
11e	 The WCA Delegate may grant a competitor an extra attempt to replace an attempt affected by an incident. The competitor should appeal verbally or in writing to the judge and WCA Delegate at the time of the incident, before finishing the original attempt, to be eligible for an extra attempt. An appeal does not guarantee the competitor an extra attempt.	 Article_11
11e1	 If a competitor is granted an extra attempt, the extra attempt must be scrambled using a different scramble sequence. This scramble sequence must be generated using a current official version of an official WCA scramble program (see Regulation 4b.	 Article_11
11e2	 If a competitor is granted an extra attempt, the extra attempt should be done right after the attempt that caused it, and must replace the original regularly numbered attempt.	 Article_11
11e3	 If it is unclear whether an incident should result in an extra attempt, the competitor may be granted a provisional extra attempt that will be used only if it is later found that an extra attempt was appropriate (e.g. by a decision of the WRC.	 Article_11
11f	 Decisions about an incident may be supported with video, photographic, or audio evidence, at the discretion of the WCA Delegate.	 Article_11
11f1	 Video, and similar forms of recorded evidence, should be reviewed in real time. Exception: slow-motion or frame-by-frame analysis may be used in the following circumstances:	 Article_11
11f1a	 The individual result is a regional record or a personal record in the top 50 results of the world rankings.	 Article_11
11f1b	 The average or mean the result is a part of is a regional record or a personal record in the top 50 results of the world rankings.	 Article_11
11f1c	 The result is achieved in a final round of a National Championship, Continental Championship or World Championship.	 Article_11
11f1d	 To support the removal of any penalty originally assessed by the judge or WCA Delegate see Regulation 11f2a.	 Article_11
11f2	 Evidence obtained from slow-motion or frame-by-frame analysis may only be used to support the following decisions:	 Article_11
11f2a	 The removal of any penalty originally assessed by the judge or WCA Delegate.	 Article_11
11f2b	 The application of a penalty according to Regulation A3c1, Regulation A4b, or Regulation A4b1.	 Article_11
11f2c	 To investigate cheating (see Regulation 2k.	 Article_11
11g	 The WCA Delegate must ensure that copies of the Regulations and Guidelines are available (e.g. printed, digital, or accessible via internet to officials and competitors for consultation on any incidents.	 Article_11
11h	 A WCA Delegate may require competitors in serious violation of Regulation 2k3 to leave the competition venue, taking into account the seriousness of the situation and the best possible course of action. If the competitor refuses to do so, they may face disciplinary action in the WCA.	 Article_11
11i	 If it is found that a competitor's puzzle was not scrambled correctly after they have completed their solve, the following regulations apply:	 Article_11
11i1	 In the following cases, an extra attempt must be granted to replace the affected attempt. If no extra attempt is granted, the result will be considered DNS:	 Article_11
11i1a	 The individual result is a regional record, or is a personal record in the top 50 competitors of the world rankings.	 Article_11
11i1b	 The average or mean the result is a part of is a regional record, or part of a personal record in the top 50 competitors of the world rankings.	 Article_11
11i1c	 The result is achieved in a final round of a National Championship, Continental Championship or World Championship.	 Article_11
11i1d	 The result was achieved by solving the puzzle in fewer moves than the limits defined in Regulation 4b3.	 Article_11
11i1e	 Exception: For 5x5x5 Cube, 6x6x6 Cube, 7x7x7 Cube, Megaminx, and 3x3x3 Multi-Blind, an extra attempt is not necessary to be granted under the circumstances described above.	 Article_11
11i2	 For all other cases, the result may stand. Exception: the WCA Delegate may grant an extra attempt at their discretion if they believe this provides a significantly fairer outcome (e.g. the incorrect scramble received was extremely easy and the competitor achieved a new personal record, the incorrect scramble impacted the podium for an event, or the puzzle was deliberately scrambled incorrectly.	 Article_11
11i2a	 If an extra attempt would produce a significantly more fair outcome, the original attempt is considered invalid (see Regulation 9l.	 Article_11
11i2b	 If an extra attempt cannot be awarded for an incorrect scramble leading to a significantly unfair outcome (for example, because the incorrect scramble is discovered after the competition the result will be considered DNS.	 Article_11
11j	 If a competitor incorrectly receives a scramble that they have already received (i.e. a duplicate scramble, the following regulations apply:	 Article_11
11j1	 If the competitor believes they received a duplicate scramble in inspection, they should stop their attempt and call over a WCA Delegate without applying any moves to the puzzle. A competitor should not be penalized for incorrectly reporting a duplicate scramble genuinely, at the discretion of the WCA Delegate.	 Article_11
11j2	 If the error is noticed during the group, the WCA Delegate should make an effort to give the competitor the correct scramble. An extra attempt may be given if the WCA Delegate is not certain what the correct scramble should be.	 Article_11
11j3	 If the error is noticed during the competition but after the group, the missing attempt must be replaced with an extra attempt.	 Article_11
11j4	 If the error is only noticed after the competition, the result will be considered DNS.	 Article_11
12a	 Notation for NxNxN Cubes:	 Article_12
12a1	 Face Moves (outer slice:	 Article_12
12a1a	 Clockwise, 90 degrees: F (front face, B (back face, R (right face, L (left face, U (upper face, D (bottom face.	 Article_12
12a1b	 Counter-clockwise, 90 degrees: F', B', R', L', U', D'.	 Article_12
12a1c	 180 degrees: F2, B2, R2, L2, U2, D2.	 Article_12
12a2	 Outer Block Moves (outer slice with adjacent inner slices. For each of the moves defined below, n is the total number of slices to move, which must be in the range 1 < n < N (where N is the number of layers in the puzzle. n may also be omitted, for an implicit value of n = 2 slices. Outer Block Moves are:	 Article_12
12a2a	 Clockwise, 90 degrees: nFw, nBw, nRw, nLw, nUw, nDw.	 Article_12
12a2b	 Counter-clockwise, 90 degrees: nFw', nBw', nRw', nLw', nUw', nDw'.	 Article_12
12a2c	 180 degrees: nFw2, nBw2, nRw2, nLw2, nUw2, nDw2.	 Article_12
12a4	 Rotations (entire puzzle:	 Article_12
12a4a	 Clockwise, 90 degrees: x (same direction as R or L', y (same direction as U or D', z (same direction as F or B'.	 Article_12
12a4b	 Counter-clockwise, 90 degrees: x' (same direction as R' or L, y' (same direction as U' or D, z' (same direction as F' or B.	 Article_12
12a4c	 180 degrees: x2, y2, z2.	 Article_12
12a5	 Outer Block Turn Metric (OBTM is defined as:	 Article_12
12a5a	 Each move of the categories Face Moves and Outer Block Moves is counted as 1 move.	 Article_12
12a5b	 Each move of the Rotations category is counted as 0 moves.	 Article_12
12a6	 Execution Turn Metric (ETM is defined as: Each move of the categories Face Moves, Outer Block Moves, and Rotations is counted as 1 move.	 Article_12
12c	 Notation for Square-1:	 Article_12
12c1	 Moves are applied with one of the two smallest surfaces of the equatorial slice on the left side of the front face.	 Article_12
12c2	 (X, Y means: turn upper layer X times 30 degrees clockwise, turn bottom layer Y times 30 degrees clockwise. X and Y must be integers from -5 to 6, and cannot be both equal to 0.	 Article_12
12c3	 "/" means: turn the right half of the puzzle 180 degrees.	 Article_12
12c4	 Metric for Square-1: (X, Y counts as one move, "/" counts as one move.	 Article_12
12d	 Notation for Megaminx (scrambling notation only:	 Article_12
12d1	 Face Moves:	 Article_12
12d1a	 Clockwise, 72 degrees: U (upper face.	 Article_12
12d1b	 Counter-clockwise, 72 degrees: U' (upper face.	 Article_12
12d2	 Other moves are applied while keeping 3 pieces fixed at the top left of the puzzle:	 Article_12
12d2c	 Clockwise 144 degrees move of the whole puzzle except for the slice of top left three pieces: R++ (vertical slices, D++ (horizontal slices.	 Article_12
12d2d	 Counter-clockwise 144 degrees move of the whole puzzle except for the slice of top left three pieces: R-- (vertical slices, D-- (horizontal slices.	 Article_12
12e	 Notation for Pyraminx:	 Article_12
12e1	 The puzzle is oriented with the bottom face completely horizontal and the front face facing the person who is holding the Pyraminx.	 Article_12
12e2	 Clockwise, 120 degrees: U (upper 2 layers, L (left 2 layers, R (right 2 layers, B (back 2 layers, u (upper vertex, l (left vertex, r (right vertex, b (back vertex.	 Article_12
12e3	 Counter-clockwise, 120 degrees: U' (upper 2 layers, L' (left 2 layers, R' (right 2 layers, B' (back 2 layers, u' (upper vertex, l' (left vertex, r' (right vertex, b' (back vertex.	 Article_12
12g	 Notation for Clock:	 Article_12
12g1	 The puzzle is oriented with 12 o'clock on top, and either side in front.	 Article_12
12g2	 Move pins up: UR (top-right, DR (bottom-right, DL (bottom-left, UL (top-left, U (both top, R (both right, D (both bottom, L (both left, ALL (all.	 Article_12
12g3	 Turn a wheel next to an up-position pin and move all pins down afterwards: X+ (X clockwise turns, X- (X counter-clockwise turns.	 Article_12
12g4	 Turn around the puzzle so that 12 o'clock stays on top, and then move all pins down: y2.	 Article_12
12h	 Notation for Skewb:	 Article_12
12h1	 The puzzle is oriented with three faces fully visible, where the upper face is on top.	 Article_12
12h2	 Clockwise, 120 degrees: R (the layer around the farthest visible bottom-right vertex, U (the layer around the farthest visible upper vertex, L (the layer around the farthest visible bottom-left vertex, B (the layer around the farthest non-visible back vertex.	 Article_12
12h3	 Counter-clockwise, 120 degrees: R' (the layer around the farthest visible bottom-right vertex, U' (the layer around the farthest visible upper vertex, L' (the layer around the farthest visible bottom-left vertex, B' (the layer around the farthest non-visible back vertex.	 Article_12
12i	 Definition: A move is considered to be any change to the puzzle state in terms of the notation defined above, including misalignments beyond the limits described in Regulation 10f.	 Article_12
12i1	 Exception: For Clock, only changes in the position of the inner clock faces are considered to be moves. Changes to the state of the pins are not considered to be moves.	 Article_12
A1	 Speed Solving attempts must abide by the following procedures.	 Article_A
A1a	 The organization team must apply at least one kind of time limit (time limit per attempt and/or cumulative time limit to each round.	 Article_A
A1a1	 The default time limit is 10 minutes for each attempt in a round, though the organization team may announce a higher or lower time limit per attempt. In this case, the limit must be the same for all attempts in a round.	 Article_A
A1a2	 For events other than 3x3x3 Fewest Moves and 3x3x3 Multi-Blind, the organization team may define a cumulative time limit. The cumulative time limit must either apply to all attempts in one round (e.g. 3 attempts with a cumulative time limit of 20 minutes, or to all attempts in a combination of rounds for different events. In this case, the time limit for a particular attempt is the time limit or the cumulative time limit minus the total time in other attempts counting towards the time limit so far (see Regulation A1a5, whichever is lower. If a round has an applicable cumulative time limit, it must have at most one.	 Article_A
A1a3	 The time limits for all rounds must be announced before the competition, and should not be changed after any affected rounds have begun. Changes must be made at the discretion of the WCA Delegate, who must carefully consider the fairness of the change.	 Article_A
A1a4	 The competitor must end each solve before the time limit for the attempt is reached. If a competitor's timer reaches the time limit for an attempt, the judge stops the solve immediately and records the result as DNF. Exception: 3x3x3 Multi-Blind (see Regulation H1b1.	 Article_A
A1a5	 The time counting towards the time limit for an attempt is either the result after time penalties are applied (if the result was not DNF or the time elapsed in the solve (if the result was DNF.	 Article_A
A1b	 If the time limit for an attempt is greater than 10 minutes, a stopwatch must be used for timekeeping.	 Article_A
A1b1	 A Stackmat must be used in addition to the stopwatch. Exception: for events without inspection where the competitor is expected to exceed 10 minutes, use of the Stackmat is optional.	 Article_A
A1b2	 If a time from the Stackmat timer is available, it is the original recorded time. Otherwise (e.g. the Stackmat timer malfunctioned, ran for over 10 minutes or was not used at all, the stopwatch time is the original recorded time.	 Article_A
A1c	 A competitor participating in an event must be able to fulfill the event's requirements (see Regulation 2k6.	 Article_A
A2	 Scrambling:	 Article_A
A2a	 When called for a round, the competitor submits a solved puzzle to the scrambler.	 Article_A
A2a1	 If a Competitor Waiting Area is in use, the competitor must remain within their assigned Competitor Waiting Area until they are called to complete an attempt. The competitor must return to their assigned Competitor Waiting Area after completing each attempt if they have more attempts in the round. Exception: competitors may leave the Competitor Waiting Area with permission from the WCA Delegate. Penalty: disqualification of the remaining attempts (DNF, at the discretion of the WCA Delegate.	 Article_A
A2a2	 If a Competitor Waiting Area is not in use, the competitor must remain at their assigned solving station until they have completed all their attempts in the round. Exception: competitors may leave their assigned solving station with permission from the WCA Delegate. Penalty: disqualification of the remaining attempts (DNF, at the discretion of the WCA Delegate.	 Article_A
A2a3	 Once called for a round, a competitor must not attempt to enter any area assigned for scrambling until all competitors in their group have no further attempts, unless permission has been granted by the WCA Delegate.	 Article_A
A2b	 A scrambler scrambles the puzzle according to the regulations in Article 4.	 Article_A
A2b1	 For Square-1, the organization team may enforce placing a thin object in the puzzle to prevent accidental moves from being applied before the start of the attempt. If these objects are used, the organization team should make an announcement before the round starts.	 Article_A
A2c	 After the scrambler starts scrambling the puzzle, the competitor must not see the puzzle until the inspection phase starts.	 Article_A
A2c1	 The scrambler places a cover over the scrambled puzzle that makes it impossible for any competitors or spectators to see any part of the puzzle. The cover remains over the puzzle until the start of the attempt.	 Article_A
A2c2	 When competing, competitors must not actively try to watch another competitor complete an official attempt. If the competitor watches another competitor attempt a scramble they have not yet received, the corresponding attempt is recorded as DNF.	 Article_A
A2d	 When taking a puzzle from the scrambler, the judge briefly inspects the puzzle to ensure thorough scrambling of the puzzle. The judge raises any concerns with the scrambler, who then conducts a detailed check.	 Article_A
A2d1	 The scrambler or an authorized judge must check the scrambled puzzle, and sign the score sheet to affirm that they applied the correctly-numbered scramble sequence and checked that it matches the image (see Regulation 4g. Exception: for 6x6x6 Cube, 7x7x7 Cube, and Megaminx the scrambler may sign to affirm that the puzzle is sufficiently scrambled (see Regulation 4g1. Scrambler signatures should be consistent throughout the competition and should identify the scrambler.	 Article_A
A2e	 The judge places the puzzle onto the mat in an arbitrary orientation while ensuring that it remains completely covered.	 Article_A
A2e1	 The competitor is not permitted to request a specific orientation, and the judge must not influence the orientation they place the puzzle on the mat based on what they know or expect the puzzle state to be.	 Article_A
A2e2	 The competitor must not remove the cover themselves. Penalty: disqualification of the attempt (DNF.	 Article_A
A3	 Inspection:	 Article_A
A3a	 The competitor may inspect the puzzle at the start of each attempt.	 Article_A
A3a1	 The competitor is allotted strictly less than 15 seconds to inspect the puzzle and start the solve.	 Article_A
A3b	 The judge prepares the timer by turning it on and resetting if necessary. If a Generation 5 Pro Timer is in use, the judge must ensure it is set to 2-Pad mode. Separately, the judge also prepares a stopwatch for timing inspection (see Regulation A4d.	 Article_A
A3b1	 When the judge believes the competitor is ready, the judge asks "READY?". The competitor must be ready to start the attempt within one minute from the moment they are asked, or else the competitor forfeits the attempt (DNS, at the discretion of the judge.	 Article_A
A3b2	 The competitor starts the attempt by confirming that they are ready, and the judge uncovers the puzzle and starts timing the inspection.	 Article_A
A3b3	 When 8 seconds of inspection have elapsed, the judge calls "8 SECONDS".	 Article_A
A3b4	 When 12 seconds of inspection have elapsed, the judge calls "12 SECONDS".	 Article_A
A3b5	 The judge stops timing inspection as soon as the competitor lifts their hands and starts the timer (see Regulation A4d.	 Article_A
A3c	 The competitor may pick up the puzzle during inspection.	 Article_A
A3c1	 The competitor must not apply moves or intentional changes in alignment during inspection. Penalty: disqualification of the attempt (DNF. Exception: see Regulation A3c2 and Regulation A3c5.	 Article_A
A3c2	 If the parts of the puzzle are not fully aligned when the cover is removed, then the competitor may align the faces, as long as misalignments stay within the limits of Regulation 10f.	 Article_A
A3c3	 The competitor may reset the timer before the start of the solve.	 Article_A
A3c4	 For Square-1, if the use of a thin object inside the puzzle has been enforced by the organization team (see Regulation A2b1, the competitor may remove the object from the puzzle during inspection.	 Article_A
A3c5	 For Square-1, the competitor should not be penalized for any accidental move made within the limits of Regulation 10f.	 Article_A
A3d	 At the end of the inspection, the competitor places the puzzle on the mat, in any orientation. The puzzle must be placed fully on the mat and must not be fully or partially resting on the Stackmat timer. Penalty: time penalty (+2 seconds.	 Article_A
A4	 Starting the solve:	 Article_A
A4b	 The competitor uses their fingers to touch the elevated sensor surfaces of the Stackmat timer. The competitor's palms must be facing down, and located on the side of the timer that is closer to the competitor. Penalty: time penalty (+2 seconds.	 Article_A
A4b1	 The competitor must have no physical contact with the puzzle while starting the solve. Penalty: time penalty (+2 seconds.	 Article_A
A4d	 If a Stackmat timer is in use, the competitor should keep their hands on the timer until they see a green timer light. The timer is started when they remove their hand(s from the timer. The competitor starts the solve by starting the timer.	 Article_A
A4d1	 The competitor must start the solve within 15 seconds of the start of the inspection. Penalty: time penalty (+2 seconds.	 Article_A
A4d2	 The competitor must start the solve within 17 seconds of the start of the inspection. Penalty: disqualification of the attempt (DNF.	 Article_A
A4d3	 If a stopwatch is in use, the judge starts the stopwatch as soon as the competitor starts the solve.	 Article_A
A4e	 Time penalties for starting the solve are cumulative.	 Article_A
A5	 During the solve:	 Article_A
A5a	 While inspecting or solving the puzzle, the competitor must not communicate with anyone other than the judge or the WCA Delegate. Penalty: disqualification of the attempt (DNF. Exception: If the competitor does not gain an advantage by communicating with anyone other than the judge or the WCA Delegate, the result may stand, at the discretion of the WCA Delegate.	 Article_A
A5b	 While inspecting or solving the puzzle, the competitor must not receive assistance from anyone or any object other than the surface (also see Regulation 2i. Penalty: disqualification of the attempt (DNF.	 Article_A
A5c	 The competitor may hold the puzzle against the surface to help operate the puzzle (see Regulation 7f1d.	 Article_A
A6	 Stopping the solve:	 Article_A
A6a	 The competitor releases the puzzle before stopping the solve, and stops the solve by stopping the timer. If a stopwatch is in use, the judge stops the stopwatch as soon as the competitor does this.	 Article_A
A6a1	 If the judge is not immediately available to stop the stopwatch when a stopwatch is in use, the competitor may stop the stopwatch.	 Article_A
A6b	 The competitor is responsible for stopping the Stackmat timer correctly.	 Article_A
A6b1	 If the timer stops before the competitor has solved the puzzle and the timer shows a time strictly below 0.06 seconds, then the attempt is replaced by an extra attempt. Exception: No extra attempt is required if the WCA Delegate determines that the timer was stopped deliberately, or as a result of interacting with the timer in an unusual way (e.g. making only minimal contact with the timer, not lifting the hands cleanly away from the timer.	 Article_A
A6b2	 If the timer stops before the competitor has solved the puzzle and displays a time of 0.06 seconds or higher, then the attempt is disqualified (DNF. Exception: The WCA Delegate may provide an extra attempt if they believe the timer may have malfunctioned and the competitor did not stop the timer deliberately.	 Article_A
A6c	 The competitor must fully release the puzzle before stopping the timer. Penalty: disqualification of the attempt (DNF. Exception: If no move or any change in alignment has been applied after stopping the timer and before releasing the puzzle, a time penalty (+2 seconds may be assigned instead, at the discretion of the judge.	 Article_A
A6d	 The competitor must stop the Stackmat timer using both hands, placed flat on the sensors with palms down. Penalty: time penalty (+2 seconds.	 Article_A
A6e	 After stopping the timer, the competitor must not touch, apply a move, or make any change in alignment to the puzzle, until the judge has inspected the puzzle.	 Article_A
A6e1	 Penalty for applying a move to the puzzle after stopping the timer: disqualification of the attempt (DNF.	 Article_A
A6e2	 Penalty for touching the puzzle after stopping the timer without applying any moves: time penalty (+2 seconds. Exception: if immediately after stopping the timer, the competitor briefly touches the puzzle without affecting its state, the time penalty may be lifted, at the discretion of the judge (see Regulation 11f.	 Article_A
A6f	 The competitor must not reset the timer until both the competitor and the judge have signed the score sheet. Penalty: disqualification of the attempt (DNF, at the discretion of the judge. Exception: see Regulation A7c5.	 Article_A
A6f1	 If the competitor resets the timer before the result has been completely recorded, the judge must not write down the result from memory or from video or photographic evidence, and must disqualify the attempt instead (DNF.	 Article_A
A6g	 The judge determines whether the puzzle is solved. If the puzzle is misaligned, it must not be touched before the judge has determined its final state.	 Article_A
A6h	 In case of a dispute, moves or alignments must not be applied to the puzzle before the dispute is resolved.	 Article_A
A6i	 Time penalties for stopping the solve are cumulative.	 Article_A
A7	 Recording results:	 Article_A
A7a	 The judge tells the competitor the result.	 Article_A
A7a1	 The judge should indicate to the competitor that the puzzle is solved, or that a penalty will be applied.	 Article_A
A7b	 The judge records the result on a score sheet and signs next to the result to acknowledge that the result is correct, complete, properly formatted, and clearly readable. Judge signatures should be consistent throughout the competition and should identify the judge.	 Article_A
A7b1	 If penalties are assigned, the judge records the original recorded time displayed on the timer, along with any penalties. The format should be "T + X = F", where T represents the time displayed on the timer (the "original recorded time", X represents a sum of time penalties during the attempt, and F represents the final result (e.g. 17.65 + 4 = 21.65.	 Article_A
A7c	 The competitor must check the recorded result, and sign the score sheet to acknowledge that the result is correct, complete, properly formatted, and clearly readable. This finishes the attempt.	 Article_A
A7c1	 If the competitor or the judge refuses to accept and sign the score sheet, the WCA Delegate must resolve the dispute.	 Article_A
A7c2	 If the competitor intentionally signs (or otherwise marks an attempt before they have begun it, they forfeit the attempt and the result will be considered DNS. Exception: for 3x3x3 Multi-Blind, the competitor may write the number of cubes they are attempting on the scorecard.	 Article_A
A7c3	 If the competitor signs (or otherwise marks an attempt after starting the attempt but before the judge has finished recording the result, the attempt will be considered unfinished (DNF.	 Article_A
A7c4	 The competitor should not sign an attempt before the judge has recorded and signed the attempt. The competitor is ultimately responsible for ensuring that they and the judge have signed an attempt. If an attempt is found to be missing one or both signatures after the judge delivered the score sheet to the score taker (see Regulation A7f, it will be considered unfinished (DNF.	 Article_A
A7c5	 Missing signatures found before the end of the competition (see Regulation 9u may be added by the judge and/or the competitor, at the discretion of the WCA Delegate.	 Article_A
A7c6	 Competitor signatures should be consistent throughout the competition and should identify the competitor. Competitors must not intentionally sign incorrectly. Penalty: disqualification of the attempt (DNF, at the discretion of the WCA Delegate.	 Article_A
A7c7	 The competitor should not mark the score sheet anywhere other than in the area provided for them to sign.	 Article_A
A7c8	 If a signature was missed due to the inexperience of the competitor, it may be added at any time, at the discretion of the WCA Delegate. If it is no longer possible for the scorecard to be physically signed by the competitor or the judge, an attestation that the result was correctly recorded may be accepted as a signature, at the discretion of the WCA Delegate.	 Article_A
A7f	 When a competitor's score sheet for a round is complete, the judge delivers the score sheet to the score taker.	 Article_A
A7g	 At the discretion of the WCA Delegate, an incident or penalty caused by a competitor's inexperience may be replaced with an extra attempt.	 Article_A
B1	 Standard speed solving procedures are followed, as described in Article A (Speed Solving. Additional regulations that supersede the corresponding procedures in Article A are described below.	 Article_B
B1a	 There is no inspection period (i.e. the solve starts at the same time as the attempt.	 Article_B
B1b	 The competitor supplies their own blindfold.	 Article_B
B2	 Starting the attempt:	 Article_B
B2a	 The judge resets the timer(s as in Regulation A3b and indicates that they are ready for the competitor to start the attempt (e.g. placing the puzzle cover in front of the competitor, saying "READY", giving a thumbs-up signal. The competitor must start the attempt within one minute, else the competitor forfeits the attempt (DNS, at the discretion of the judge.	 Article_B
B2b	 When using the Stackmat timer, the competitor uses their fingers to touch the elevated sensor surfaces of the timer. The competitor's palms must be facing down, and located on the side of the timer that is closer to them. Penalty: time penalty (+2 seconds.	 Article_B
B2c	 When using the Stackmat timer, the competitor must have no physical contact with the puzzle or the puzzle cover while starting the attempt. Penalty: time penalty (+2 seconds.	 Article_B
B2d	 When using the Stackmat timer, the competitor should keep their hands on the timer until they see a green timer light. The timer is started when they remove their hand(s from the timer. The competitor starts the attempt and the solve by starting the timer.	 Article_B
B2d1	 The competitor removes the cover from the puzzle after starting the timer.	 Article_B
B2d2	 If a stopwatch is in use in addition to the Stackmat timer, the judge starts the stopwatch as soon as the competitor starts the solve.	 Article_B
B2f	 When using a stopwatch as the only timer, the competitor confirms they are ready and starts the solve by lifting the cover. The judge starts the stopwatch as soon as the competitor starts the solve.	 Article_B
B3	 Memorization phase:	 Article_B
B3a	 The competitor may pick up the puzzle during the memorization phase.	 Article_B
B3b	 The competitor must not make physical notes. Penalty: disqualification of the attempt (DNF.	 Article_B
B3c	 The competitor must not apply moves or intentional changes in alignment (see Regulation A3c2 to the puzzle during the memorization phase. Penalty: disqualification of the attempt (DNF.	 Article_B
B3d	 If the parts of the puzzle are not fully aligned, then the competitor may align the faces, as long as misalignments stay within the limits of Regulation 10f (see Regulation A3c2.	 Article_B
B4	 Blindfolded phase:	 Article_B
B4a	 The competitor dons the blindfold to start the blindfolded phase.	 Article_B
B4a1	 Until the competitor applies the first move to the puzzle, they may remove the blindfold to return to the memorization phase.	 Article_B
B4b	 The competitor must not apply moves or intentional changes in alignment to the puzzle before they have fully donned the blindfold. Penalty: disqualification of the attempt (DNF.	 Article_B
B4c	 As soon as the competitor applies the first move to the puzzle, the judge must ensure that there is a sight blocker (e.g. a sheet of paper or cardboard between the competitor's face and the puzzle.	 Article_B
B4c1	 In all cases, the competitor must wear the blindfold such that their view of the puzzle would still clearly be blocked if the sight blocker were not in the way.	 Article_B
B4c2	 A sight blocker must be positioned such that the competitor's view of the puzzle would still clearly be blocked if they were not wearing a blindfold.	 Article_B
B4c3	 If the judge and competitor agree beforehand, or if required by the organization team, a suitable object (e.g. a music stand, the surface of the table placed by the competitor may be used as the sight blocker. The competitor must make a reasonable attempt to place the sight blocker themselves. Penalty: disqualification of the attempt (DNF. If the sight blocker is not positioned such that the competitor's view of the puzzle would still clearly be blocked if they were not wearing a blindfold, an extra sight blocker should be placed by the judge.	 Article_B
B4d	 The competitor must not look at the puzzle at any point during the blindfolded phase. Penalty: disqualification of the attempt (DNF.	 Article_B
B5	 Stopping the solve:	 Article_B
B5a	 When using the Stackmat timer, the competitor stops the solve by releasing the puzzle and then stopping the timer.	 Article_B
B5a1	 If a stopwatch is in use in addition to the Stackmat timer, the judge stops the stopwatch as soon as the competitor stops the solve.	 Article_B
B5b	 When using a stopwatch as the only timer, the competitor stops the solve by releasing the puzzle and notifying the judge that they have stopped the solve. The judge stops the stopwatch as soon as the competitor does this.	 Article_B
B5b1	 The competitor's default notification signal consists of releasing the puzzle(s from their hands and placing their hands on the surface, with palms down. The competitor and the judge may agree on another appropriate notification before the start of the attempt.	 Article_B
B5c	 If the competitor is not touching the puzzle, they may remove the blindfold before they stop the timer. They must not touch the puzzle until the end of the solve. Penalty for touching the puzzle: disqualification of the attempt (DNF.	 Article_B
C1	 Standard speed solving procedures are followed, as described in Article A (Speed Solving. Additional regulations that supersede the corresponding procedures in Article A are described below.	 Article_C
C1b	 During the solve, the competitor must use only one hand to operate the puzzle. Penalty: disqualification of the attempt (DNF.	 Article_C
C1b2	 If a puzzle defect occurs, and the competitor chooses to repair it, they must repair it using only the solving hand. Penalty: disqualification of the attempt (DNF.	 Article_C
C1b3	 If other body parts of the competitor come in contact with the puzzle or parts of the puzzle without the competitor's intention and without applying moves, this is not considered operating the puzzle, at the discretion of the judge.	 Article_C
C1b4	 During the solve, the competitor may hold the puzzle against the surface to help operate the puzzle (see Regulation 7f1d.	 Article_C
C1c	 During the solve, once a competitor operates the puzzle with one hand, they must not operate the puzzle with the other hand. Penalty: disqualification of the attempt (DNF.	 Article_C
E2	 Procedure for 3x3x3 Fewest Moves:	 Article_E
E2a	 The judge distributes a scramble sequence and paper to all competitors. The judge then starts the stopwatch and calls "GO".	 Article_E
E2a1	 Before the attempt has begun, the competitor must not write on any paper intended for the attempt. Exception: the competitor may write information to identify the attempt (see Regulation E2c1. If they write this information on the paper that contains the scramble sequence, they must write only on the side without the scramble sequence before the attempt. Penalty for writing anything other than information to identify the attempt: disqualification of the attempt (DNF.	 Article_E
E2b	 All competitors have a total time limit of 60 minutes to find and write a solution.	 Article_E
E2b1	 The judge should call "5 MINUTES REMAINING" at 55 minutes, and must call "STOP" at 60 minutes.	 Article_E
E2b2	 If a competitor joins an attempt that is already in progress (see Regulation E6, their time limit is the time remaining (i.e. they must finish when other competitors reach their 60 minute time limit.	 Article_E
E2c	 At 60 minutes, each competitor must submit to the judge a single piece of paper with a written solution and information to identify the attempt. The competitor's solution is considered correct if starting with a solved puzzle and applying the scramble sequence followed by the solution results in a solved puzzle. Penalty for an incorrect solution: disqualification of the attempt (DNF.	 Article_E
E2c1	 Information to identify the attempt is: the competitor's name, WCA ID, or competition registrant ID (at least one, optionally multiple, and optionally the competition name, round, or attempt number. Penalty for a submitted solution without information to identify the attempt: disqualification of the attempt (DNF. Information to identify the attempt may be added by the competitor after the attempt has been submitted but before the end of the competition, at the discretion of the WCA Delegate and under the direct supervision of a judge. The competitor must not write anything after the time limit without the judge's supervision and must not make any changes to the solution. Penalty: disqualification of the attempt (DNF.	 Article_E
